Node_production,Source,Technology,Year,Production_volume,Production_cost,PV,Onshore
VNM_C03395,Hybrid,Alkaline,2050,58297.02512,2.382498226,2.263289204,0
VNM_C03385,PV,PEM,2050,63631.77948,4.369498073,2.554137338,0
VNM_C03385,PV,Alkaline,2050,57078.71618,2.509499411,2.380574957,0
VNM_C03385,Onshore,PEM,2050,76534.51012,7.030495806,0,1.750569045
VNM_C03385,Onshore,Alkaline,2050,70092.43013,4.234498017,0,1.700496066
VNM_C03385,Hybrid,PEM,2050,63422.00083,4.372498636,2.540212764,0
VNM_C03385,Hybrid,Alkaline,2050,57763.24606,2.513498766,2.425084406,0
VNM_C03386,PV,PEM,2050,64247.4477,4.154497972,2.387873061,0
VNM_C03386,PV,Alkaline,2050,57743.53462,2.37749938,2.227486455,0
VNM_C03386,Onshore,PEM,2050,82671.06257,9.741498879,0,2.835884527
VNM_C03386,Onshore,Alkaline,2050,73958.78167,5.946499116,0,2.687876735
VNM_C03386,Hybrid,PEM,2050,64059.58635,4.157498542,2.375968243,0
VNM_C03386,Hybrid,Alkaline,2050,58316.67112,2.381498594,2.262979076,0
VNM_C03387,PV,PEM,2050,63323.27025,4.236497896,2.408448553,0
VNM_C03387,PV,Alkaline,2050,57800.3339,2.427498198,2.30498723,0
VNM_C03387,Onshore,PEM,2050,78455.46319,9.451497098,0,2.577038112
VNM_C03387,Onshore,Alkaline,2050,70493.01654,5.754498916,0,2.452591143
VNM_C03387,Hybrid,PEM,2050,63103.29698,4.239498881,2.394302069,0
VNM_C03387,Hybrid,Alkaline,2050,57511.54903,2.430499063,2.286707824,0
VNM_C03388,PV,PEM,2050,63954.61484,4.155498237,2.370791699,0
VNM_C03388,PV,Alkaline,2050,58472.3181,2.379498383,2.274379993,0
VNM_C03388,Onshore,PEM,2050,73601.38421,9.403498856,0,2.376806894
VNM_C03388,Onshore,Alkaline,2050,65903.73699,5.712497774,0,2.251843397
VNM_C03388,Hybrid,PEM,2050,63686.55434,4.158499153,2.353945537,0
VNM_C03388,Hybrid,Alkaline,2050,58099.26398,2.382499579,2.251370974,0
VNM_C03389,PV,PEM,2050,64134.72449,4.085498759,2.314884109,0
VNM_C03389,PV,Alkaline,2050,58585.51161,2.337499413,2.218131788,0
VNM_C03389,Onshore,PEM,2050,57314.61931,12.99349915,0,2.592403509
VNM_C03389,Onshore,Alkaline,2050,52559.20762,7.91349753,0,2.527029572
VNM_C03389,Hybrid,PEM,2050,64514.41264,4.089498391,2.338504324,0
VNM_C03389,Hybrid,Alkaline,2050,59095.29047,2.341498484,2.249298187,0
VNM_C03390,PV,PEM,2050,64572.47976,4.2204989,2.471499766,0
VNM_C03390,PV,Alkaline,2050,58772.23342,2.422499514,2.357243257,0
VNM_C03390,Onshore,PEM,2050,80515.95647,8.070498339,0,2.204119362
VNM_C03390,Onshore,Alkaline,2050,73471.17097,4.895498404,0,2.134320714
VNM_C03390,Hybrid,PEM,2050,64950.65913,4.224497954,2.495794252,0
VNM_C03390,Hybrid,Alkaline,2050,59423.02408,2.426498449,2.398181958,0
VNM_C03391,PV,PEM,2050,63066.63705,4.382498651,2.529752621,0
VNM_C03391,PV,Alkaline,2050,56953.13926,2.516499224,2.382805181,0
VNM_C03391,Onshore,PEM,2050,76497.5722,6.833498721,0,1.688283149
VNM_C03391,Onshore,Alkaline,2050,70025.53967,4.111498603,0,1.639031202
VNM_C03391,Hybrid,PEM,2050,63383.16781,4.386497124,2.550938906,0
VNM_C03391,Hybrid,Alkaline,2050,57466.97369,2.520498266,2.416542244,0
VNM_C03392,PV,PEM,2050,62688.8348,4.266498642,2.396665371,0
VNM_C03392,PV,Alkaline,2050,57065.2404,2.443498676,2.28317292,0
VNM_C03392,Onshore,PEM,2050,87713.25998,6.723496773,0,1.959244224
VNM_C03392,Onshore,Alkaline,2050,79957.14044,4.064497441,0,1.893339563
VNM_C03392,Hybrid,PEM,2050,62402.81623,4.269499138,2.37824533,0
VNM_C03392,Hybrid,Alkaline,2050,56706.84085,2.446499283,2.260470971,0
VNM_C03382,PV,PEM,2050,65082.46332,3.966497695,2.256689953,0
VNM_C03382,PV,Alkaline,2050,59263.00705,2.26549919,2.148868253,0
VNM_C03382,Onshore,PEM,2050,55755.51771,18.72049809,0,3.8077573
VNM_C03382,Onshore,Alkaline,2050,49866.96109,11.4934987,0,3.613994997
VNM_C03382,Hybrid,PEM,2050,64840.06083,3.969499035,2.24210267,0
VNM_C03382,Hybrid,Alkaline,2050,59772.77145,2.269497909,2.179103698,0
VNM_C03383,PV,PEM,2050,64249.16837,4.112498142,2.347705022,0
VNM_C03383,PV,Alkaline,2050,58043.16588,2.352499143,2.208337739,0
VNM_C03383,Onshore,PEM,2050,60975.57776,16.82349851,0,3.734237567
VNM_C03383,Onshore,Alkaline,2050,53882.22991,10.32349876,0,3.496490388
VNM_C03383,Hybrid,PEM,2050,64003.94863,4.115499035,2.332421705,0
VNM_C03383,Hybrid,Alkaline,2050,58577.42664,2.356498324,2.241150643,0
VNM_C03384,PV,PEM,2050,65190.3917,4.290497263,2.578272179,0
VNM_C03384,PV,Alkaline,2050,59277.94766,2.466498894,2.455144809,0
VNM_C03384,Onshore,PEM,2050,83652.72709,8.193496733,0,2.348441942
VNM_C03384,Onshore,Alkaline,2050,76711.41748,4.979497859,0,2.287847127
VNM_C03384,Hybrid,PEM,2050,65032.63856,4.293497949,2.567896619,0
VNM_C03384,Hybrid,Alkaline,2050,59736.48969,2.470497944,2.484804461,0
BGD_C03396,PV,PEM,2050,67303.34436,3.857497887,2.026773811,0
BGD_C03396,PV,Alkaline,2050,62029.65685,2.356497604,1.96555592,0
BGD_C03396,Onshore,PEM,2050,66557.87254,16.38349903,0,3.763798277
BGD_C03396,Onshore,Alkaline,2050,57356.46243,10.83549896,0,3.426369751
BGD_C03396,Hybrid,PEM,2050,66990.54847,3.860499559,2.009446159,0
BGD_C03396,Hybrid,Alkaline,2050,61795.95597,2.359498404,1.952812448,0
BGD_C03397,PV,PEM,2050,65717.92517,4.135497322,2.199836047,0
BGD_C03397,PV,Alkaline,2050,59993.09703,2.535499045,2.100600598,0
BGD_C03397,Onshore,PEM,2050,62959.54158,16.28249862,0,3.511721666
BGD_C03397,Onshore,Alkaline,2050,55463.29104,10.75649962,0,3.275103356
BGD_C03397,Hybrid,PEM,2050,65581.64856,4.138497308,2.19156791,0
BGD_C03397,Hybrid,Alkaline,2050,60416.23633,2.539497731,2.125382533,0
BGD_C03398,PV,PEM,2050,63650.1892,4.305497469,2.232847409,0
BGD_C03398,PV,Alkaline,2050,57769.59664,2.640498774,2.111629484,0
BGD_C03398,Onshore,PEM,2050,67666.40145,11.34549784,0,2.516133067
BGD_C03398,Onshore,Alkaline,2050,61462.85856,7.436497234,0,2.424539701
BGD_C03398,Hybrid,PEM,2050,63470.6817,4.308498304,2.221637974,0
BGD_C03398,Hybrid,Alkaline,2050,58181.97653,2.644498265,2.136747331,0
BGD_C03399,PV,PEM,2050,65158.59131,4.180497537,2.208838658,0
BGD_C03399,PV,Alkaline,2050,59335.53087,2.563498865,2.100878482,0
BGD_C03399,Onshore,PEM,2050,53997.04254,17.85749743,0,3.277326303
BGD_C03399,Onshore,Alkaline,2050,48210.82847,11.77849937,0,3.101330809
BGD_C03399,Hybrid,PEM,2050,64918.55969,4.183499012,2.194374895,0
BGD_C03399,Hybrid,Alkaline,2050,59746.51515,2.567497816,2.125223636,0
BGD_C03400,PV,PEM,2050,64401.07536,4.201498884,2.18339509,0
BGD_C03400,PV,Alkaline,2050,58869.05933,2.57549829,2.09014707,0
BGD_C03400,Onshore,PEM,2050,62181.98614,14.29649821,0,2.98550671
BGD_C03400,Onshore,Alkaline,2050,55741.97792,9.410498847,0,2.836459601
BGD_C03400,Hybrid,PEM,2050,64756.44519,4.205497371,2.205035304,0
BGD_C03400,Hybrid,Alkaline,2050,58615.75062,2.578499063,2.07515075,0
MYS_C03337,PV,PEM,2050,63928.22326,4.361498031,2.688683869,0
MYS_C03337,PV,Alkaline,2050,58637.39909,2.424498712,2.598107477,0
MYS_C03337,Onshore,PEM,2050,45857.6792,21.59349729,0,3.688246001
MYS_C03337,Onshore,Alkaline,2050,40871.43117,12.7684988,0,3.487045646
MYS_C03337,Hybrid,PEM,2050,63725.18648,4.364499054,2.674918578,0
MYS_C03337,Hybrid,Alkaline,2050,58245.21571,2.427499473,2.571949967,0
MYS_C03338,PV,PEM,2050,63964.50997,4.284498985,2.615933803,0
MYS_C03338,PV,Alkaline,2050,59046.94416,2.379498458,2.552469215,0
MYS_C03338,Onshore,PEM,2050,38097.18046,28.23249874,0,4.04359053
MYS_C03338,Onshore,Alkaline,2050,33266.54006,16.71549838,0,3.739352252
MYS_C03338,Hybrid,PEM,2050,64312.52502,4.288497925,2.639174509,0
MYS_C03338,Hybrid,Alkaline,2050,58843.19034,2.382499008,2.538856931,0
MYS_C03339,PV,PEM,2050,63254.80451,4.187498676,2.476217762,0
MYS_C03339,PV,Alkaline,2050,58389.64002,2.319498283,2.41493748,0
MYS_C03339,Onshore,PEM,2050,42602.57596,23.54649769,0,3.742249767
MYS_C03339,Onshore,Alkaline,2050,38561.20102,13.9294998,0,3.599488435
MYS_C03339,Hybrid,PEM,2050,63583.00248,4.191498306,2.497679028,0
MYS_C03339,Hybrid,Alkaline,2050,58167.47618,2.322498847,2.400515409,0
MYS_C03340,PV,PEM,2050,64486.47832,4.138497462,2.50617873,0
MYS_C03340,PV,Alkaline,2050,59104.24776,2.292498517,2.416079799,0
MYS_C03340,Onshore,PEM,2050,38300.5804,45.56449856,0,6.82420134
MYS_C03340,Onshore,Alkaline,2050,33706.98865,27.18949927,0,6.381868221
MYS_C03340,Hybrid,PEM,2050,64296.84291,4.141498822,2.493942149,0
MYS_C03340,Hybrid,Alkaline,2050,58851.03394,2.295498832,2.399898764,0
MYS_C03341,PV,PEM,2050,63928.95741,4.183498468,2.515104901,0
MYS_C03341,PV,Alkaline,2050,58204.91066,2.317499037,2.400236279,0
MYS_C03341,Onshore,PEM,2050,44292.48158,23.03649806,0,3.813494054
MYS_C03341,Onshore,Alkaline,2050,38642.18983,13.62549918,0,3.52161015
MYS_C03341,Hybrid,PEM,2050,63606.17771,4.186499629,2.49429893,0
MYS_C03341,Hybrid,Alkaline,2050,58685.35868,2.321498147,2.431239365,0
MYS_C03342,PV,PEM,2050,64231.72537,4.163497864,2.514701633,0
MYS_C03342,PV,Alkaline,2050,58981.0116,2.307498703,2.432575767,0
MYS_C03342,Onshore,PEM,2050,41100.45866,29.01249866,0,4.528502148
MYS_C03342,Onshore,Alkaline,2050,36974.97362,17.22049889,0,4.330022182
MYS_C03342,Hybrid,PEM,2050,63912.32565,4.166499532,2.494206324,0
MYS_C03342,Hybrid,Alkaline,2050,59386.92398,2.311497619,2.458831597,0
MYS_C03343,PV,PEM,2050,63231.69894,4.120499594,2.410110585,0
MYS_C03343,PV,Alkaline,2050,58705.78179,2.280498244,2.372309997,0
MYS_C03343,Onshore,PEM,2050,48706.72776,46.78149913,0,9.038261205
MYS_C03343,Onshore,Alkaline,2050,44198.04499,28.00449926,0,8.735349448
MYS_C03343,Hybrid,PEM,2050,63744.72526,4.124497767,2.4427788,0
MYS_C03343,Hybrid,Alkaline,2050,58495.18039,2.283498642,2.358830038,0
MYS_C03344,PV,PEM,2050,63818.65977,4.181498878,2.506163832,0
MYS_C03344,PV,Alkaline,2050,58881.46534,2.317497695,2.442430779,0
MYS_C03344,Onshore,PEM,2050,44549.02427,22.89249933,0,3.811366688
MYS_C03344,Onshore,Alkaline,2050,39008.90749,13.54149844,0,3.534146636
MYS_C03344,Hybrid,PEM,2050,64222.8739,4.18549762,2.532418379,0
MYS_C03344,Hybrid,Alkaline,2050,58687.43003,2.320498496,2.429770615,0
MYS_C03332,PV,PEM,2050,63879.86362,4.242497972,2.569498025,0
MYS_C03332,PV,Alkaline,2050,58362.52951,2.35249859,2.465705235,0
MYS_C03332,Onshore,PEM,2050,52341.87021,19.02749805,0,3.711201331
MYS_C03332,Onshore,Alkaline,2050,47410.50267,11.2554985,0,3.571959581
MYS_C03332,Hybrid,PEM,2050,63654.64897,4.245498551,2.554675075,0
MYS_C03332,Hybrid,Alkaline,2050,57979.46544,2.355499358,2.440896856,0
MYS_C03333,PV,PEM,2050,63721.59431,4.275498252,2.591405023,0
MYS_C03333,PV,Alkaline,2050,58820.95971,2.373498166,2.528379455,0
MYS_C03333,Onshore,PEM,2050,40430.16562,34.12449845,0,5.306131238
MYS_C03333,Onshore,Alkaline,2050,36315.91157,20.30249913,0,5.06760471
MYS_C03333,Hybrid,PEM,2050,64014.37143,4.279498044,2.611015645,0
MYS_C03333,Hybrid,Alkaline,2050,58600.69646,2.376498683,2.513747852,0
MYS_C03334,PV,PEM,2050,62342.71639,4.363497831,2.585743221,0
MYS_C03334,PV,Alkaline,2050,56524.82009,2.419499545,2.45249221,0
MYS_C03334,Onshore,PEM,2050,40770.01427,43.53949936,0,6.948334468
MYS_C03334,Onshore,Alkaline,2050,36436.08716,25.99249917,0,6.605598376
MYS_C03334,Hybrid,PEM,2050,62172.35172,4.366498474,2.574141109,0
MYS_C03334,Hybrid,Alkaline,2050,57112.39966,2.423498177,2.491781,0
MYS_C03335,PV,PEM,2050,62210.63531,4.257499383,2.476389434,0
MYS_C03335,PV,Alkaline,2050,56911.50636,2.3574992,2.381573523,0
MYS_C03335,Onshore,PEM,2050,44463.463,25.0634985,0,4.204120056
MYS_C03335,Onshore,Alkaline,2050,39165.06313,14.85549913,0,3.926957663
MYS_C03335,Hybrid,PEM,2050,62643.77537,4.261497961,2.504963782,0
MYS_C03335,Hybrid,Alkaline,2050,57402.13698,2.361497892,2.413722913,0
MYS_C03336,PV,PEM,2050,63840.42043,4.278498828,2.602029395,0
MYS_C03336,PV,Alkaline,2050,58377.97328,2.374498773,2.501665813,0
MYS_C03336,Onshore,PEM,2050,46516.81731,19.53849804,0,3.350296558
MYS_C03336,Onshore,Alkaline,2050,42028.64014,11.53349858,0,3.214568056
MYS_C03336,Hybrid,PEM,2050,64181.04041,4.282497317,2.624756856,0
MYS_C03336,Hybrid,Alkaline,2050,58774.85635,2.378498066,2.528075022,0
MYS_C03345,PV,PEM,2050,64045.01908,4.225498299,2.563506958,0
MYS_C03345,PV,Alkaline,2050,59104.67115,2.344498281,2.499820342,0
MYS_C03345,Onshore,PEM,2050,32514.06596,35.39249823,0,4.356426992
MYS_C03345,Onshore,Alkaline,2050,28623.81335,20.98249872,0,4.06681653
MYS_C03345,Hybrid,PEM,2050,64343.2533,4.2294977,2.583246626,0
MYS_C03345,Hybrid,Alkaline,2050,58896.16117,2.347499059,2.486102024,0
LAO_C03329,PV,PEM,2050,62343.05417,4.402498997,2.298171272,0
LAO_C03329,PV,Alkaline,2050,56940.89478,2.663498269,2.199015093,0
LAO_C03329,Onshore,PEM,2050,65672.18138,10.72449656,0,2.306538117
LAO_C03329,Onshore,Alkaline,2050,58455.85,6.89649892,0,2.169063747
LAO_C03329,Hybrid,PEM,2050,62682.00358,4.406497501,2.320041877,0
LAO_C03329,Hybrid,Alkaline,2050,56719.76862,2.666498817,2.185044091,0
LAO_C03330,PV,PEM,2050,64254.98288,4.357498518,2.376736844,0
LAO_C03330,PV,Alkaline,2050,58206.55634,2.640499556,2.245317851,0
LAO_C03330,Onshore,PEM,2050,71660.59781,10.49849851,0,2.493701404
LAO_C03330,Onshore,Alkaline,2050,63497.36478,6.766498341,0,2.334263482
LAO_C03330,Hybrid,PEM,2050,63999.01739,4.360499237,2.360505887,0
LAO_C03330,Hybrid,Alkaline,2050,58782.01414,2.644498777,2.281058037,0
LAO_C03331,PV,PEM,2050,64306.11175,4.324499073,2.349451268,0
LAO_C03331,PV,Alkaline,2050,58800.42026,2.62049861,2.254024676,0
LAO_C03331,Onshore,PEM,2050,62066.1087,13.3624981,0,2.795964667
LAO_C03331,Onshore,Alkaline,2050,55696.54848,8.639498799,0,2.658415377
LAO_C03331,Hybrid,PEM,2050,64712.48501,4.328497586,2.375120176,0
LAO_C03331,Hybrid,Alkaline,2050,58381.50521,2.623499646,2.228372921,0
LAO_C03323,PV,PEM,2050,66061.06056,4.005497133,2.155177416,0
LAO_C03323,PV,Alkaline,2050,60107.17711,2.414498566,2.045527471,0
LAO_C03323,Onshore,PEM,2050,51028.02783,26.90949974,0,4.923613148
LAO_C03323,Onshore,Alkaline,2050,46092.43159,17.60549865,0,4.728893165
LAO_C03323,Hybrid,PEM,2050,65914.45354,4.00849763,2.146474878,0
LAO_C03323,Hybrid,Alkaline,2050,60530.91406,2.418497624,2.069883986,0
LAO_C03324,PV,PEM,2050,65744.48736,4.112497309,2.238087018,0
LAO_C03324,PV,Alkaline,2050,60032.73926,2.484498159,2.138825794,0
LAO_C03324,Onshore,PEM,2050,60921.6946,22.64749949,0,4.948293582
LAO_C03324,Onshore,Alkaline,2050,54567.85625,14.81849947,0,4.709468197
LAO_C03324,Hybrid,PEM,2050,65561.85392,4.115498265,2.227048899,0
LAO_C03324,Hybrid,Alkaline,2050,59728.10548,2.487499048,2.120992415,0
LAO_C03325,PV,PEM,2050,65101.50695,4.224497888,2.305055453,0
LAO_C03325,PV,Alkaline,2050,58908.77507,2.555499176,2.171772686,0
LAO_C03325,Onshore,PEM,2050,65123.81475,16.67349848,0,3.798612276
LAO_C03325,Onshore,Alkaline,2050,58734.89512,10.85749843,0,3.638294025
LAO_C03325,Hybrid,PEM,2050,64872.70661,4.227498317,2.2909452,0
LAO_C03325,Hybrid,Alkaline,2050,59409.80205,2.559498867,2.202027425,0
LAO_C03326,PV,PEM,2050,64984.65431,4.143498242,2.222451127,0
LAO_C03326,PV,Alkaline,2050,59053.25768,2.502498644,2.10768297,0
LAO_C03326,Onshore,PEM,2050,55972.78541,21.30449852,0,4.216581089
LAO_C03326,Onshore,Alkaline,2050,49589.58249,13.89749945,0,3.962188808
LAO_C03326,Hybrid,PEM,2050,65289.72801,4.147497202,2.241084639,0
LAO_C03326,Hybrid,Alkaline,2050,59504.92326,2.506498133,2.134491365,0
LAO_C03327,PV,PEM,2050,64792.44316,4.269498099,2.328291393,0
LAO_C03327,PV,Alkaline,2050,58948.32563,2.584498476,2.213719068,0
LAO_C03327,Onshore,PEM,2050,62988.83489,16.89149903,0,3.713336601
LAO_C03327,Onshore,Alkaline,2050,56086.93272,10.99249879,0,3.50609933
LAO_C03327,Hybrid,PEM,2050,64528.09297,4.272498748,2.311870504,0
LAO_C03327,Hybrid,Alkaline,2050,59328.3751,2.588497751,2.237138273,0
LAO_C03328,PV,PEM,2050,63132.67874,4.386497967,2.333260217,0
LAO_C03328,PV,Alkaline,2050,56674.4037,2.653499275,2.169594688,0
LAO_C03328,Onshore,PEM,2050,67168.30258,10.51849862,0,2.315012863
LAO_C03328,Onshore,Alkaline,2050,60356.1702,6.766497833,0,2.201675644
LAO_C03328,Hybrid,PEM,2050,62923.46214,4.389498381,2.319853051,0
LAO_C03328,Hybrid,Alkaline,2050,57217.27556,2.657497825,2.203500301,0
MMR_C03353,PV,PEM,2050,67822.03911,3.812497914,2.029481652,0
MMR_C03353,PV,Alkaline,2050,61824.35152,2.316499319,1.930773315,0
MMR_C03353,Onshore,PEM,2050,28591.21666,40.74249761,0,4.073386936
MMR_C03353,Onshore,Alkaline,2050,25037.77085,26.84949892,0,3.778460067
MMR_C03353,Hybrid,PEM,2050,67531.72368,3.815499065,2.013497902,0
MMR_C03353,Hybrid,Alkaline,2050,62341.12935,2.320497335,1.95857566,0
MMR_C03354,PV,PEM,2050,67675.758,3.970497033,2.173876046,0
MMR_C03354,PV,Alkaline,2050,62020.64332,2.421498021,2.088999331,0
MMR_C03354,Onshore,PEM,2050,47464.07053,31.05049827,0,5.269847494
MMR_C03354,Onshore,Alkaline,2050,41666.91922,20.55849909,0,4.908291858
MMR_C03354,Hybrid,PEM,2050,67519.10613,3.973497674,2.164743961,0
MMR_C03354,Hybrid,Alkaline,2050,61765.03988,2.42449859,2.074601612,0
MMR_C03355,PV,PEM,2050,68140.70402,3.900496631,2.132053533,0
MMR_C03355,PV,Alkaline,2050,62561.23965,2.376497543,2.054423574,0
MMR_C03355,Onshore,PEM,2050,59116.48211,19.2484977,0,3.965452905
MMR_C03355,Onshore,Alkaline,2050,52882.84648,12.68449939,0,3.764756955
MMR_C03355,Hybrid,PEM,2050,68002.65448,3.903498369,2.124102266,0
MMR_C03355,Hybrid,Alkaline,2050,62370.81637,2.379498414,2.043762639,0
MMR_C03356,PV,PEM,2050,67388.18284,4.025496524,2.210511516,0
MMR_C03356,PV,Alkaline,2050,61942.44144,2.457497967,2.135428792,0
MMR_C03356,Onshore,PEM,2050,65123.98532,17.18549836,0,3.892195807
MMR_C03356,Onshore,Alkaline,2050,57874.49025,11.31949909,0,3.667558906
MMR_C03356,Hybrid,PEM,2050,67241.44986,4.028497573,2.201823227,0
MMR_C03356,Hybrid,Alkaline,2050,61762.05641,2.460498575,2.124976122,0
MMR_C03357,PV,PEM,2050,65318.80491,4.252497979,2.30385678,0
MMR_C03357,PV,Alkaline,2050,59899.75138,2.601498237,2.218668729,0
MMR_C03357,Onshore,PEM,2050,67252.76784,16.23049803,0,3.784720998
MMR_C03357,Onshore,Alkaline,2050,59973.63844,10.68649934,0,3.579947157
MMR_C03357,Hybrid,PEM,2050,65125.16321,4.255498314,2.291881626,0
MMR_C03357,Hybrid,Alkaline,2050,59666.57737,2.604498722,2.204553955,0
MMR_C03358,PV,PEM,2050,65068.17548,4.384497741,2.411096224,0
MMR_C03358,PV,Alkaline,2050,59305.63311,2.687498033,2.299837588,0
MMR_C03358,Onshore,PEM,2050,67706.54855,13.9124995,0,3.204338588
MMR_C03358,Onshore,Alkaline,2050,61783.57234,9.131499291,0,3.108213681
MMR_C03358,Hybrid,PEM,2050,64874.16937,4.387498202,2.398735805,0
MMR_C03358,Hybrid,Alkaline,2050,59031.43723,2.690498956,2.282792678,0
MMR_C03359,PV,PEM,2050,64445.22314,4.538498121,2.513783908,0
MMR_C03359,PV,Alkaline,2050,58556.66012,2.787497956,2.387652738,0
MMR_C03359,Onshore,PEM,2050,68865.11721,15.26649925,0,3.628515529
MMR_C03359,Onshore,Alkaline,2050,61927.03305,10.0454997,0,3.463986411
MMR_C03359,Hybrid,PEM,2050,64200.55572,4.54149927,2.497747495,0
MMR_C03359,Hybrid,Alkaline,2050,58356.13664,2.790498503,2.374610788,0
MMR_C03360,PV,PEM,2050,66526.06361,3.971498475,2.110268386,0
MMR_C03360,PV,Alkaline,2050,60923.7574,2.418498423,2.025165027,0
MMR_C03360,Onshore,PEM,2050,50792.46106,30.82349822,0,5.625725606
MMR_C03360,Onshore,Alkaline,2050,45890.19769,20.43549905,0,5.406327471
MMR_C03360,Hybrid,PEM,2050,66857.39847,3.975496758,2.129495141,0
MMR_C03360,Hybrid,Alkaline,2050,60564.79812,2.421499483,2.005178486,0
MMR_C03346,PV,PEM,2050,65300.98874,4.067498484,2.130739572,0
MMR_C03346,PV,Alkaline,2050,59941.65501,2.478497659,2.05354108,0
MMR_C03346,Onshore,PEM,2050,58728.01491,15.02749795,0,2.974718892
MMR_C03346,Onshore,Alkaline,2050,52174.2184,9.837498314,0,2.797049163
MMR_C03346,Hybrid,PEM,2050,65648.01694,4.071498276,2.15131244,0
MMR_C03346,Hybrid,Alkaline,2050,59752.27358,2.481498142,2.042516959,0
MMR_C03347,PV,PEM,2050,64494.45663,4.084499052,2.099952708,0
MMR_C03347,PV,Alkaline,2050,59291.9953,2.48749821,2.029481652,0
MMR_C03347,Onshore,PEM,2050,56679.89541,14.87149868,0,2.821221146
MMR_C03347,Onshore,Alkaline,2050,50376.18879,9.724498677,0,2.653708794
MMR_C03347,Hybrid,PEM,2050,64967.3187,4.088498423,2.127872898,0
MMR_C03347,Hybrid,Alkaline,2050,59082.25454,2.490498584,2.01728569,0
MMR_C03348,PV,PEM,2050,64805.74845,4.188497281,2.213919905,0
MMR_C03348,PV,Alkaline,2050,58277.22668,2.554499265,2.06149585,0
MMR_C03348,Onshore,PEM,2050,32608.14221,49.91749794,0,5.868674925
MMR_C03348,Onshore,Alkaline,2050,28660.90651,33.10249834,0,5.476586501
MMR_C03348,Hybrid,PEM,2050,64664.57533,4.191498067,2.205233012,0
MMR_C03348,Hybrid,Alkaline,2050,58889.12186,2.558498569,2.0975074,0
MMR_C03349,PV,PEM,2050,67203.34374,4.080497749,2.252627817,0
MMR_C03349,PV,Alkaline,2050,61356.97922,2.492497923,2.151905967,0
MMR_C03349,Onshore,PEM,2050,48460.4694,23.59349901,0,3.987737264
MMR_C03349,Onshore,Alkaline,2050,42174.84913,15.54549976,0,3.673418256
MMR_C03349,Hybrid,PEM,2050,67039.09065,4.083498112,2.242813725,0
MMR_C03349,Hybrid,Alkaline,2050,61137.82981,2.495498434,2.139142925,0
MMR_C03350,PV,PEM,2050,67141.76031,3.961499555,2.135288243,0
MMR_C03350,PV,Alkaline,2050,61551.78432,2.415499315,2.055096796,0
MMR_C03350,Onshore,PEM,2050,57016.17706,16.33149859,0,3.163555696
MMR_C03350,Onshore,Alkaline,2050,50220.42996,10.70649814,0,2.947420917
MMR_C03350,Hybrid,PEM,2050,67597.63618,3.965498021,2.161451967,0
MMR_C03350,Hybrid,Alkaline,2050,62087.28099,2.419497591,2.08507454,0
MMR_C03351,PV,PEM,2050,67156.77198,4.047497993,2.21837865,0
MMR_C03351,PV,Alkaline,2050,61189.34353,2.470499258,2.111919144,0
MMR_C03351,Onshore,PEM,2050,65023.33859,12.50049897,0,2.703578532
MMR_C03351,Onshore,Alkaline,2050,57256.86387,8.163498761,0,2.5145056
MMR_C03351,Hybrid,PEM,2050,66981.20736,4.050497944,2.207994089,0
MMR_C03351,Hybrid,Alkaline,2050,61636.61241,2.474498413,2.137662242,0
MMR_C03352,PV,PEM,2050,64749.70427,4.272498548,2.288058715,0
MMR_C03352,PV,Alkaline,2050,58901.43171,2.612499192,2.174994504,0
MMR_C03352,Onshore,PEM,2050,66950.21006,11.2014984,0,2.459404386
MMR_C03352,Onshore,Alkaline,2050,59277.41762,7.29449734,0,2.299021184
MMR_C03352,Hybrid,PEM,2050,65109.01741,4.276497772,2.310381861,0
MMR_C03352,Hybrid,Alkaline,2050,59355.89963,2.616498423,2.20257058,0
MMR_C03361,PV,PEM,2050,65948.28747,4.016497321,2.120080165,0
MMR_C03361,PV,Alkaline,2050,60591.70862,2.446497401,2.045681366,0
MMR_C03361,Onshore,PEM,2050,50015.37978,32.4364997,0,5.84588061
MMR_C03361,Onshore,Alkaline,2050,44503.27091,21.51349884,0,5.527178892
MMR_C03361,Hybrid,PEM,2050,65741.49212,4.019498319,2.108006181,0
MMR_C03361,Hybrid,Alkaline,2050,60395.64909,2.449497878,2.034422725,0
MMR_C03362,PV,PEM,2050,64620.73652,4.477498251,2.468921383,0
MMR_C03362,PV,Alkaline,2050,58506.48919,2.747498961,2.331314769,0
MMR_C03362,Onshore,PEM,2050,68027.29296,14.94449752,0,3.493994088
MMR_C03362,Onshore,Alkaline,2050,61291.40744,9.823498382,0,3.341267538
MMR_C03362,Hybrid,PEM,2050,64403.88444,4.480498635,2.454858502,0
MMR_C03362,Hybrid,Alkaline,2050,58982.78213,2.75149883,2.361629896,0
MMR_C03363,PV,PEM,2050,63367.154,4.559498639,2.463480282,0
MMR_C03363,PV,Alkaline,2050,57587.90214,2.798498737,2.341283675,0
MMR_C03363,Onshore,PEM,2050,64637.19507,17.45749802,0,3.928002569
MMR_C03363,Onshore,Alkaline,2050,56157.3724,11.49649938,0,3.609502933
MMR_C03363,Hybrid,PEM,2050,63698.49203,4.563497511,2.48545319,0
MMR_C03363,Hybrid,Alkaline,2050,57177.53779,2.80149943,2.314985767,0
